age,income,credit_history_months,num_credit_accounts,debt_ratio,num_late_payments,target,status
46,288,16,5,0.28305479189185656,0,0.0,approved
48,376,12,5,0.18533463448209264,1,1.0,approved
33,181,5,3,0.5269451050945135,0,0.0,approved
20,382,5,4,0.3898671639836175,1,0.0,approved
28,166,5,2,0.12420136352655965,0,0.0,approved
47,173,4,0,0.2173017121517367,3,1.0,approved
34,166,9,1,0.15250918225692725,1,0.0,approved
25,166,13,5,0.14765700657390912,1,0.0,approved
29,223,117,5,0.3162695850048806,0,0.0,approved
43,301,31,5,0.3413172771928213,0,1.0,approved
40,352,158,2,0.27099842910113814,1,0.0,approved
32,280,16,10,0.3707390720842874,0,0.0,approved
31,178,22,0,0.2599224968146429,0,0.0,approved
31,298,14,4,0.3513133706271128,0,0.0,approved
25,264,7,1,0.2022447891499444,1,0.0,approved
51,396,5,3,0.4212194090018201,3,1.0,approved
31,366,104,3,0.2979159970655224,0,1.0,approved
47,252,155,4,0.26460328451024795,1,1.0,approved
50,166,1,1,0.3298249507136217,2,0.0,approved
44,179,5,0,0.1339059862552471,1,0.0,approved
30,188,19,4,0.20161648025831588,0,0.0,approved
39,212,7,3,0.16518977278345653,0,1.0,approved
34,284,16,5,0.1197808794632693,2,0.0,approved
25,355,4,4,0.5837098716199614,1,0.0,approved
38,242,21,2,0.2920420058446183,4,0.0,approved
23,250,11,4,0.6016488609080778,0,1.0,approved
46,266,15,0,0.145155238747211,1,1.0,approved
30,191,3,1,0.30926715715600417,1,0.0,approved
37,166,20,4,0.1926453109311585,2,0.0,approved
37,166,147,0,0.13388226978130627,1,1.0,approved
32,175,14,6,0.23217497819213453,0,1.0,approved
40,314,75,4,0.2803518320174322,0,1.0,approved
30,174,66,6,0.7274277969036349,0,0.0,approved
43,220,109,4,0.2951233597585733,0,0.0,approved
21,313,56,4,0.5368908230888619,3,0.0,approved
36,322,38,0,0.4251205016818225,2,1.0,approved
54,166,69,2,0.05427101862141288,3,0.0,approved
24,408,2,3,0.4073837177866488,1,0.0,approved
28,436,22,1,0.41550109683570935,1,0.0,approved
40,166,163,2,0.6478114359781701,1,1.0,approved
36,166,52,3,0.5614132063596967,0,0.0,approved
38,450,117,2,0.25467602228367686,2,1.0,approved
39,230,54,3,0.20018220206532153,5,0.0,approved
41,166,74,1,0.2756234165221938,1,1.0,approved
46,166,44,4,0.39312089180841636,2,0.0,approved
39,219,51,2,0.1567515268044255,3,0.0,approved
32,166,26,1,0.5072164767085088,0,0.0,approved
41,202,92,4,0.6040440876743717,0,1.0,approved
53,252,62,1,0.09306745628224743,1,1.0,approved
33,516,66,6,0.17933028322785566,0,0.0,approved
25,214,40,3,0.06274467331059982,0,1.0,approved
46,424,13,3,0.16743198531451128,1,1.0,approved
33,507,1,5,0.35170210660851864,0,0.0,approved
20,508,98,3,0.20229042083366047,1,1.0,approved
43,286,31,5,0.29819125513862876,0,0.0,approved
29,166,12,2,0.03892896903657642,0,0.0,approved
34,312,5,3,0.14970735202868202,1,1.0,approved
38,419,63,6,0.08316723109783117,1,1.0,approved
36,238,65,6,0.08500491990948372,3,0.0,approved
42,594,60,3,0.3409504521857396,2,1.0,approved
30,381,37,3,0.2877876733030404,1,0.0,approved
40,330,16,3,0.4119434320510232,1,0.0,approved
32,427,13,1,0.3675656064338676,2,0.0,approved
42,293,1,5,0.40886034795505727,1,0.0,approved
41,166,64,3,0.14681059946820865,0,0.0,approved
25,193,3,4,0.40720101186063146,1,1.0,approved
45,451,35,1,0.19004212846986598,1,1.0,approved
29,166,25,3,0.4619205145485832,0,0.0,approved
43,222,26,5,0.4605911626601526,1,0.0,approved
38,166,94,3,0.18488770476944044,0,1.0,approved
53,606,1,1,0.3886272789853128,2,1.0,approved
32,575,53,3,0.37986992164789823,0,1.0,approved
31,166,1,3,0.08904532296151654,3,0.0,approved
34,267,1,4,0.12411236745359208,1,1.0,approved
31,176,20,2,0.1181162630019119,3,0.0,approved
42,337,2,6,0.3179512600750035,0,1.0,approved
20,320,56,2,0.14574245455269932,0,0.0,approved
24,372,27,4,0.06851293148782155,1,0.0,approved
24,293,1,2,0.29455642382723035,2,0.0,approved
44,1077,1,7,0.37753535645089,1,1.0,approved
52,166,34,7,0.12844617036748351,1,1.0,approved
33,166,59,2,0.34779329564033346,2,0.0,approved
33,204,20,5,0.30559121274345763,0,0.0,approved
35,166,29,3,0.39332409409911595,1,0.0,approved
46,166,57,3,0.5246217916194007,2,0.0,approved
25,166,33,1,0.07076217505030984,1,1.0,approved
37,166,9,2,0.26282741744140925,3,0.0,approved
44,166,34,4,0.18825721621892158,3,0.0,approved
40,321,35,5,0.020017942204401333,1,1.0,approved
36,192,47,2,0.6675313765280949,0,0.0,approved
45,227,34,2,0.11838498247288268,1,1.0,approved
20,388,125,0,0.2239691027526692,1,1.0,approved
41,169,7,5,0.13523791330037616,0,1.0,approved
28,217,108,2,0.1708738358234255,0,1.0,approved
20,298,27,2,0.4819901051168096,0,0.0,approved
40,166,40,4,0.23257968389493802,2,0.0,approved
48,166,3,6,0.48659232590580753,1,1.0,approved
33,295,17,1,0.2935148637463313,0,1.0,approved
44,317,52,2,0.10725314036054737,0,1.0,approved
51,697,44,1,0.48798093531134346,3,1.0,approved
48,268,1,2,0.711034159865524,1,0.0,approved
51,374,28,2,0.3902029761128923,1,1.0,approved
42,225,3,1,0.5402490095350256,0,1.0,approved
35,288,197,4,0.10357203079020788,0,0.0,approved
20,571,81,2,0.15935877335240223,1,1.0,approved
32,166,1,2,0.196530617354234,7,0.0,approved
26,305,70,0,0.044967841003737484,0,0.0,approved
56,722,90,2,0.09802533641940862,0,1.0,approved
33,286,15,4,0.5653894504539188,1,1.0,approved
36,567,45,3,0.435901048367185,0,1.0,approved
40,181,21,1,0.41291248872002506,2,0.0,approved
35,244,38,7,0.4868697487479326,2,0.0,approved
51,252,14,2,0.20407081636595686,0,1.0,approved
28,166,14,3,0.07399185896238512,0,1.0,approved
36,166,19,3,0.06040786609380199,0,0.0,approved
27,166,5,5,0.2571914558335837,0,1.0,approved
21,374,64,1,0.28308899822723765,0,0.0,approved
28,384,15,3,0.2640941593360543,3,1.0,approved
34,292,18,1,0.09334541668974868,0,0.0,approved
30,375,80,3,0.20958714908608084,1,0.0,approved
28,228,24,3,0.26005493487743125,2,1.0,approved
20,453,28,5,0.17317772799688674,0,0.0,approved
34,249,112,5,0.07069129621698092,1,1.0,approved
20,255,78,2,0.23836580745154531,1,0.0,approved
42,217,6,1,0.17965935281214293,0,1.0,approved
35,349,23,2,0.19836686492952887,0,0.0,approved
20,201,127,1,0.1767973318977815,1,1.0,approved
31,404,16,4,0.18040287545288802,1,1.0,approved
27,166,16,5,0.41131462217571535,1,0.0,approved
38,166,7,5,0.6862672883412573,1,0.0,approved
48,350,4,0,0.37607449260828923,1,0.0,approved
20,237,48,5,0.3576425176686405,2,0.0,approved
36,197,52,1,0.23753286387518072,2,0.0,approved
33,387,125,2,0.5764415181691834,2,0.0,approved
41,183,53,2,0.14228512126471035,1,0.0,approved
37,224,10,0,0.14919944510683456,0,0.0,approved
27,500,1,3,0.4816664373855741,3,0.0,approved
31,536,152,1,0.4591139263649224,2,1.0,approved
27,545,14,4,0.5567836229380533,1,0.0,approved
45,215,13,3,0.29871813714462403,1,0.0,approved
35,459,85,3,0.13249736916033253,1,1.0,approved
54,166,31,5,0.19674989935422124,2,0.0,approved
34,166,8,3,0.08495544842273282,0,0.0,approved
27,166,79,4,0.46516520596302613,0,0.0,approved
20,573,180,1,0.24582161775928388,1,1.0,approved
20,166,3,1,0.36062118601384663,0,0.0,approved
20,233,71,4,0.4346409582892907,1,0.0,approved
37,166,17,2,0.3429326533858189,0,0.0,approved
40,351,26,3,0.12385161746411628,1,1.0,approved
20,205,88,1,0.19654673725507635,0,0.0,approved
43,166,130,3,0.04703634316852569,1,0.0,approved
30,309,10,4,0.0625638110945656,0,1.0,approved
36,166,8,2,0.23744572486258136,2,0.0,approved
51,166,3,4,0.3207861412109366,3,0.0,approved
43,166,29,9,0.5421649796261441,0,0.0,approved
32,166,1,4,0.31172130792109554,1,0.0,approved
26,271,19,2,0.3659103378726083,2,0.0,approved
20,166,2,5,0.07422408166972544,1,0.0,approved
27,166,18,0,0.4442552815696548,0,0.0,approved
32,248,1,2,0.22528021301440446,1,0.0,approved
25,189,64,2,0.3175927870683544,0,0.0,approved
33,672,8,4,0.48203259167145124,2,1.0,approved
35,621,14,1,0.3010263699254801,1,0.0,approved
32,166,73,3,0.23092974053064447,1,1.0,approved
28,328,49,7,0.3934040457595196,1,0.0,approved
36,361,8,1,0.3934234888147753,3,0.0,approved
39,184,2,3,0.11707391642629603,0,1.0,approved
24,166,45,3,0.27589238818629563,1,1.0,approved
49,246,17,3,0.28453778032781657,1,1.0,approved
34,227,52,1,0.4237965978597667,0,1.0,approved
35,199,21,1,0.25050495534131967,2,0.0,approved
42,309,15,2,0.18619613017319447,1,0.0,approved
37,170,21,7,0.251342514392543,0,0.0,approved
44,166,49,5,0.12653280556849203,1,1.0,approved
37,262,83,5,0.04365357044237175,1,1.0,approved
28,301,1,2,0.29527290099163805,0,0.0,approved
38,166,26,8,0.22591236206460563,0,0.0,approved
23,395,1,5,0.2776957300724882,0,1.0,approved
36,166,22,4,0.34361608568038193,3,0.0,approved
34,186,77,3,0.32831758437828557,0,0.0,approved
32,218,16,5,0.4699925791241551,1,0.0,approved
33,180,97,2,0.24615793615366782,1,0.0,approved
20,187,35,4,0.5212592464854751,2,0.0,approved
29,633,97,0,0.4043281264355449,2,1.0,approved
35,166,50,2,0.2232345330065768,1,1.0,approved
36,841,3,3,0.3641269930071102,1,1.0,approved
24,309,9,7,0.17222575787084474,0,0.0,approved
47,260,18,5,0.3722785800736121,1,1.0,approved
26,315,6,5,0.19985205151813332,1,0.0,approved
44,880,24,3,0.3529397090326179,1,1.0,approved
39,166,22,1,0.46757308147449117,1,0.0,approved
28,166,112,2,0.3771185924603557,1,0.0,approved
52,170,20,2,0.3307202289359394,1,0.0,approved
23,252,55,5,0.39610550342861445,2,0.0,approved
44,166,102,1,0.33952080696968473,3,0.0,approved
45,251,75,3,0.5865460501055769,1,0.0,approved
28,579,8,2,0.3756986980618494,2,0.0,approved
48,267,24,2,0.42153623041327637,3,0.0,approved
32,214,15,3,0.2945415920246795,2,0.0,approved
37,182,18,5,0.17737813216662726,2,0.0,approved
37,389,16,3,0.26628328992857936,1,0.0,approved
33,166,63,1,0.0885648542044142,3,0.0,approved
43,625,21,3,0.409097199212669,0,0.0,approved
42,653,26,1,0.4856585013157972,2,0.0,approved
20,282,145,3,0.6723977811658446,0,0.0,approved
48,246,2,2,0.38865363926038227,2,0.0,approved
20,415,24,5,0.34667321685769564,0,1.0,approved
45,429,53,4,0.36022317110572416,2,1.0,approved
46,166,5,5,0.4303615836232224,0,1.0,approved
24,190,34,1,0.4670968093493499,0,1.0,approved
30,166,9,1,0.1396992984637477,1,0.0,approved
23,304,72,1,0.21392929166891794,0,0.0,approved
32,346,14,2,0.09527020696784032,1,1.0,approved
31,166,14,2,0.14071956781246892,0,0.0,approved
42,197,32,1,0.28797320107783225,0,1.0,approved
48,166,7,1,0.44561971751258,2,0.0,approved
48,166,12,4,0.4978753970719964,2,0.0,approved
29,327,19,6,0.07496775650423004,4,0.0,approved
32,172,15,3,0.16133390425845615,0,1.0,approved
20,213,26,1,0.3813442875137031,4,0.0,approved
26,166,32,6,0.18862336654627937,1,0.0,approved
44,272,30,2,0.11069961080604805,2,1.0,approved
51,242,38,3,0.2199129141620238,1,1.0,approved
22,172,13,7,0.09831721716657442,0,1.0,approved
29,226,4,3,0.11365213292193965,0,0.0,approved
34,271,51,5,0.195795209919777,0,1.0,approved
37,166,68,4,0.250864801122526,2,0.0,approved
26,166,10,4,0.30230679765598717,2,0.0,approved
39,612,18,4,0.09305751394217672,0,1.0,approved
30,180,24,6,0.3238279550154043,0,1.0,approved
34,236,27,3,0.15876252362156126,0,1.0,approved
40,411,38,3,0.2054897965764375,2,1.0,approved
35,1250,1,4,0.10139174595716201,0,1.0,approved
30,166,46,7,0.6949313842567904,2,1.0,approved
33,311,2,2,0.7060808386611181,2,0.0,approved
34,174,22,1,0.13509346645292605,0,0.0,approved
31,189,63,2,0.2998223538995914,4,0.0,approved
32,173,21,3,0.23024816221926697,2,0.0,approved
50,166,5,2,0.15213853970104685,0,0.0,approved
40,243,151,3,0.27034553022071883,1,1.0,approved
32,166,79,4,0.03685828083977975,1,0.0,approved
41,398,53,0,0.054515762418589804,1,0.0,approved
31,255,19,5,0.23175032749201033,1,0.0,approved
46,306,7,0,0.029524138930947838,1,0.0,approved
38,196,102,5,0.2497712498158591,1,1.0,approved
33,206,27,4,0.12316763036984028,3,0.0,approved
39,286,68,4,0.2528184589878443,0,1.0,approved
20,166,15,4,0.2365155829329038,4,0.0,approved
23,207,14,2,0.48918532343212584,3,0.0,approved
23,166,152,1,0.25412676596074707,1,0.0,approved
36,166,26,2,0.38127348117976434,3,1.0,approved
52,166,5,5,0.08632523825149799,0,1.0,approved
57,485,8,2,0.29882069145210843,2,1.0,approved
41,176,23,1,0.2662267112967686,2,0.0,approved
40,444,1,5,0.2693923656695732,0,1.0,approved
20,423,22,3,0.2641666883763871,0,0.0,approved
29,166,19,1,0.49507572014777623,1,0.0,approved
27,166,54,0,0.34444847557801767,0,0.0,approved
28,893,15,5,0.3131007266221637,3,1.0,approved
33,596,145,3,0.21216222093008533,0,1.0,approved
30,244,7,3,0.3668851229758734,3,0.0,approved
20,282,32,2,0.4831054108948562,0,1.0,approved
42,181,3,2,0.3198686870640911,1,1.0,approved
24,308,47,3,0.21751470807023277,1,1.0,approved
37,173,189,2,0.34745764621575637,1,0.0,approved
55,166,61,5,0.22726931083024318,1,1.0,approved
25,166,29,3,0.41736993059875727,0,0.0,approved
20,251,23,4,0.25272739314169274,1,0.0,approved
32,166,64,3,0.14384484964613004,0,0.0,approved
46,240,98,5,0.6548713641054507,0,1.0,approved
54,166,163,1,0.5102661420545243,0,0.0,approved
22,167,18,3,0.4521720757621057,3,0.0,approved
39,380,169,4,0.27420991148447776,0,1.0,approved
30,281,6,2,0.25080226392801547,1,0.0,approved
33,247,10,1,0.47225877984045717,1,1.0,approved
61,385,3,1,0.10283311470754984,3,1.0,approved
20,315,11,3,0.3233586340272623,1,0.0,approved
37,512,52,3,0.23949278668254181,2,0.0,approved
39,197,69,1,0.18587650233982106,4,0.0,approved
45,200,54,6,0.16609439945387824,1,1.0,approved
35,166,35,2,0.5565544004372257,1,0.0,approved
38,200,25,1,0.43182549863166575,3,1.0,approved
31,402,44,6,0.1659609447042499,4,0.0,approved
37,475,17,3,0.07696087948393782,2,1.0,approved
31,401,66,1,0.053592282143693014,2,1.0,approved
41,166,40,2,0.3536654489111556,1,0.0,approved
31,426,43,2,0.7400453147739787,2,0.0,approved
38,166,27,4,0.3000994701230098,1,0.0,approved
34,389,77,3,0.1013528074761135,1,0.0,approved
46,206,10,3,0.3553167383906094,0,1.0,approved
34,352,17,5,0.21079447447668323,0,0.0,approved
20,166,54,1,0.2199150502635109,1,1.0,approved
47,446,24,3,0.3531460661915122,0,1.0,approved
25,166,79,5,0.07659010046265118,0,1.0,approved
28,177,15,3,0.5831590782313438,0,0.0,approved
29,166,16,3,0.3152040630615881,0,0.0,approved
48,166,79,2,0.3244719061386687,0,1.0,approved
20,260,22,4,0.17033534870547992,0,0.0,approved
66,612,26,4,0.07656059845477416,0,1.0,approved
45,942,14,4,0.2730682789468027,0,0.0,approved
37,260,11,0,0.20009896610650163,0,0.0,approved
34,434,38,4,0.43789136843476933,2,1.0,approved
37,278,4,2,0.09998431668109707,1,0.0,approved
40,318,76,2,0.521234589604837,2,0.0,approved
41,209,54,5,0.047292218456195786,0,1.0,approved
40,273,7,3,0.33161586175778673,1,0.0,approved
35,325,42,2,0.11079413740434774,1,1.0,approved
33,186,33,5,0.07000274043436101,1,0.0,approved
33,238,7,2,0.2974231398919016,2,1.0,approved
33,241,11,1,0.23870389423103877,0,1.0,approved
46,375,18,3,0.7556134428601057,3,0.0,approved
40,166,43,3,0.22920789578467654,1,1.0,approved
20,242,36,1,0.3657895860548157,2,0.0,approved
41,646,27,3,0.1543278759728126,2,1.0,approved
36,444,52,1,0.31526411142094324,0,0.0,approved
34,487,51,4,0.2587795561883987,1,1.0,approved
31,251,34,3,0.05907202279184722,1,1.0,approved
46,291,55,4,0.43153876862233503,0,1.0,approved
44,410,14,3,0.5081085397108365,2,0.0,approved
27,541,76,6,0.27301286963295607,2,0.0,approved
39,166,34,1,0.6648479044366205,1,0.0,approved
25,166,62,3,0.28266007550543704,1,0.0,approved
21,478,28,5,0.24794203594074318,1,1.0,approved
28,216,8,2,0.22909258732211543,2,0.0,approved
43,177,28,3,0.1669426721404396,1,1.0,approved
44,166,16,2,0.36056547429532143,1,1.0,approved
40,188,43,5,0.31542108478431363,2,0.0,approved
42,166,23,0,0.5277990111107829,2,0.0,approved
40,706,65,1,0.046985495502043007,0,1.0,approved
28,245,40,3,0.41053064656159755,0,1.0,approved
39,241,41,3,0.11769543059053776,1,0.0,approved
43,333,8,4,0.2972066893187907,0,1.0,approved
42,401,149,4,0.2432541508836056,1,1.0,approved
46,398,66,4,0.03275237062473943,3,1.0,approved
42,424,56,5,0.09360792104181036,1,1.0,approved
38,181,14,3,0.6101952951261383,0,0.0,approved
45,214,27,4,0.23962901553481458,2,0.0,approved
34,364,5,0,0.4012343457696896,0,0.0,approved
26,190,27,4,0.30155947994217486,1,0.0,approved
33,247,5,4,0.20869222337665724,1,1.0,approved
27,303,28,1,0.08497145699239131,0,1.0,approved
28,367,37,5,0.6936480485972081,0,1.0,approved
33,166,17,2,0.3885413231448013,0,0.0,approved
27,355,24,2,0.41692825363367136,0,0.0,approved
31,221,75,3,0.15841068657578952,0,1.0,approved
20,353,4,4,0.3844164640934535,1,0.0,approved
37,366,56,4,0.044812465311859416,1,0.0,approved
35,555,6,2,0.0530420875771468,1,1.0,approved
26,488,1,1,0.28110377921697166,0,1.0,approved
41,487,7,5,0.13960260752225215,1,1.0,approved
44,511,52,4,0.1655471719256774,1,1.0,approved
20,287,18,5,0.1757999151351846,1,0.0,approved
27,252,74,3,0.1743507059393612,1,0.0,approved
27,384,26,3,0.10466449127494482,1,0.0,approved
25,358,1,2,0.6437627032783727,1,1.0,approved
43,212,45,3,0.21244497949440436,2,1.0,approved
33,304,4,1,0.18997106190304205,0,0.0,approved
32,244,56,2,0.12059806208259878,3,0.0,approved
20,166,6,4,0.27485796700420784,1,0.0,approved
41,473,15,2,0.6770204810107178,1,0.0,approved
22,255,51,5,0.2658247477179204,0,1.0,approved
35,691,111,4,0.5425334398323548,2,0.0,approved
37,166,16,2,0.30448875020586647,2,1.0,approved
48,188,63,4,0.1958598239286975,1,1.0,approved
21,252,7,1,0.02552340591158228,2,0.0,approved
20,438,59,4,0.238708977460384,0,1.0,approved
36,303,38,2,0.26807863855989356,1,1.0,approved
53,290,7,7,0.13244362724972863,1,1.0,approved
47,166,12,3,0.23041696202033018,0,0.0,approved
37,166,5,2,0.12921507322278422,1,1.0,approved
30,291,17,6,0.18228487404612403,0,0.0,approved
43,166,8,1,0.14671587482432044,1,0.0,approved
25,190,37,2,0.25297648756138646,1,0.0,approved
39,319,187,4,0.1223076317316199,2,0.0,approved
40,166,1,7,0.5288457203765408,1,0.0,approved
45,554,28,5,0.29790108612805755,0,1.0,approved
62,458,30,2,0.10713659940976347,2,1.0,approved
38,166,88,4,0.1482836388057539,0,1.0,approved
29,166,25,5,0.17802770653918026,1,0.0,approved
34,166,28,2,0.40035759923688286,1,0.0,approved
20,167,22,2,0.3846350650416097,0,0.0,approved
28,364,11,1,0.11685113331413408,1,1.0,approved
30,201,2,1,0.5926594299437274,1,0.0,approved
29,312,18,3,0.22723283096143515,1,0.0,approved
36,166,1,4,0.21799462114586798,0,1.0,approved
26,370,28,2,0.2030613995253508,1,1.0,approved
46,188,13,1,0.21853833556921898,0,1.0,approved
35,249,27,1,0.24920929175800852,0,1.0,approved
34,237,5,5,0.14761506043686384,4,0.0,approved
31,166,97,1,0.18228154566628174,1,0.0,approved
36,166,80,2,0.15109318047211573,0,0.0,approved
43,403,7,2,0.14381340519084526,4,0.0,approved
26,303,15,1,0.2192638829942618,3,0.0,approved
28,419,34,4,0.18172043036580485,0,1.0,approved
31,292,3,2,0.43859697866030056,1,1.0,approved
21,266,15,2,0.33458187670938944,0,0.0,approved
26,166,10,2,0.2876895290964728,0,0.0,approved
30,217,88,4,0.34771588496804695,2,1.0,approved
43,245,68,8,0.4767911930567074,2,0.0,approved
37,659,31,2,0.38119439303862424,3,0.0,approved
36,350,26,3,0.3722929737880661,0,1.0,approved
43,535,96,3,0.0706024023480813,2,0.0,approved
33,334,97,0,0.16667270152854244,0,0.0,approved
38,174,125,3,0.28148963966499213,1,1.0,approved
33,263,4,3,0.39449739948115853,2,0.0,approved
37,279,6,7,0.35599754319950794,2,0.0,approved
29,166,40,3,0.1785050009795832,2,0.0,approved
20,204,28,2,0.0890076600702508,2,1.0,approved
33,224,1,0,0.28165046363550955,0,0.0,approved
49,554,2,5,0.10325333214608563,1,1.0,approved
44,166,78,2,0.2559658716950654,1,1.0,approved
44,453,73,2,0.2068974804893457,0,0.0,approved
47,166,15,3,0.09872968817659745,2,0.0,approved
35,166,79,2,0.41070910595628746,1,0.0,approved
36,448,32,1,0.4495323848578794,1,1.0,approved
28,358,59,5,0.25059892734696343,0,0.0,approved
31,465,20,2,0.18203766534957733,0,0.0,approved
41,370,4,2,0.44970338527680737,1,1.0,approved
47,695,20,4,0.31958346401214627,0,1.0,approved
33,328,22,1,0.15582024343306497,0,1.0,approved
30,229,28,1,0.39996514489711404,0,1.0,approved
35,294,4,3,0.17244750636866346,0,1.0,approved
41,462,171,1,0.7181523908738022,1,1.0,approved
20,168,10,2,0.2705880345621408,0,0.0,approved
20,179,7,5,0.40361281577316793,1,1.0,approved
29,212,26,3,0.6161424490014125,0,0.0,approved
22,166,27,2,0.2550672797622358,3,0.0,approved
29,266,20,1,0.053811881344810096,1,0.0,approved
33,166,53,4,0.1249614333970986,1,0.0,approved
30,255,26,5,0.3296576897331487,2,0.0,approved
49,382,33,3,0.3039251942698721,0,0.0,approved
38,195,46,6,0.10340801823006505,2,0.0,approved
38,574,1,5,0.3653657537980029,1,1.0,approved
41,166,30,4,0.36630693187574415,0,0.0,approved
23,450,77,4,0.21279537011626093,1,1.0,approved
45,348,1,2,0.6926465276716436,1,0.0,approved
34,166,18,3,0.17530625221768067,1,0.0,approved
41,963,93,6,0.3123376522738699,0,1.0,approved
24,240,15,3,0.12527931999286354,0,0.0,approved
20,166,22,1,0.1350660060917633,3,0.0,approved
43,166,143,5,0.14688421358184484,1,1.0,approved
38,222,8,3,0.34205232156621307,2,0.0,approved
25,233,2,1,0.19059996093181558,3,0.0,approved
26,261,70,2,0.22048995283565528,0,0.0,approved
46,214,73,2,0.3542865564734875,2,0.0,approved
23,340,22,1,0.10759942320050402,1,0.0,approved
51,204,25,4,0.19560889479283494,1,1.0,approved
25,166,65,3,0.4080546567542002,1,1.0,approved
41,230,48,5,0.6122538404430874,1,0.0,approved
31,166,11,2,0.4168441809400435,0,0.0,approved
41,296,1,2,0.2444700687291768,1,0.0,approved
29,166,23,1,0.3726365511026629,1,0.0,approved
33,269,70,5,0.35332751883971036,0,0.0,approved
35,479,81,4,0.38062645341162377,1,1.0,approved
24,166,112,3,0.2614927361035873,1,0.0,approved
42,422,76,5,0.14343592003822067,2,0.0,approved
29,200,31,2,0.29773694009972423,0,0.0,approved
32,596,21,4,0.7246720156747759,0,0.0,approved
25,206,53,1,0.3998686950237578,0,0.0,approved
20,166,48,0,0.26732298935375176,0,0.0,approved
33,350,27,3,0.47227168090089355,2,1.0,approved
59,199,3,3,0.0658785378660397,1,1.0,approved
42,166,93,6,0.2264563861390428,0,1.0,approved
34,195,21,2,0.39330401191573355,0,1.0,approved
32,242,16,4,0.46514351227514317,1,0.0,approved
35,485,35,2,0.1744508561794031,0,0.0,approved
40,166,40,1,0.09753656795283892,1,1.0,approved
23,251,8,5,0.3635130255391519,1,0.0,approved
46,339,65,4,0.2378774836060366,0,1.0,approved
42,273,12,1,0.3967801492408629,2,0.0,approved
42,478,7,2,0.3013273457886037,0,0.0,approved
39,239,18,5,0.355064613820132,1,0.0,approved
35,226,47,1,0.30767118367224733,1,1.0,approved
41,334,121,3,0.3497391361607736,0,0.0,approved
40,261,59,5,0.07409819111800925,1,0.0,approved
31,204,101,2,0.1548778355398753,1,0.0,approved
29,321,5,2,0.31267407510976697,1,1.0,approved
36,179,2,3,0.1480853646672812,0,0.0,approved
50,183,29,2,0.5344698261993687,2,0.0,approved
22,190,12,3,0.29743438543968587,0,0.0,approved
20,488,63,2,0.5010592516402995,0,0.0,approved
36,166,40,4,0.09360530077467727,0,1.0,approved
35,302,127,3,0.5863992814978477,0,1.0,approved
36,252,10,4,0.15871317943822735,3,0.0,approved
37,166,23,5,0.050612753021691936,2,0.0,approved
32,290,25,3,0.11835820243996474,1,1.0,approved
49,315,9,1,0.6293167708727279,0,0.0,approved
20,333,32,1,0.24624167585503887,0,0.0,approved
26,166,21,2,0.28876660509592755,1,0.0,approved
33,491,21,3,0.22778709054937346,0,1.0,approved
20,171,16,5,0.3017984340743247,0,0.0,approved
33,350,1,2,0.48505437645868604,2,0.0,approved
51,359,26,1,0.3062105041222787,1,1.0,approved
35,166,14,7,0.5169521966826962,1,0.0,approved
37,345,1,5,0.33248772808347604,1,1.0,approved
22,204,13,2,0.18661916606825343,2,1.0,approved
28,166,11,2,0.29575689599468097,1,0.0,approved
31,445,17,2,0.1056927944126468,4,0.0,approved
31,168,5,2,0.19709744122413692,2,1.0,approved
47,166,25,1,0.2840891322822281,1,1.0,approved
40,203,42,3,0.25957951075089525,1,1.0,approved
23,284,35,2,0.2872498533098514,1,0.0,approved
37,241,58,6,0.4774725997559358,2,0.0,approved
39,326,21,6,0.18121095251800448,0,0.0,approved
46,166,26,2,0.37764576663931476,0,0.0,approved
50,171,59,5,0.2787495244513976,1,1.0,approved
24,234,20,1,0.5333617729308365,2,0.0,approved
26,641,43,3,0.10545214044695622,1,1.0,approved
22,234,20,5,0.5741672728789593,1,0.0,approved
32,427,19,2,0.17762945709054237,0,1.0,approved
39,253,51,2,0.13280608188282692,4,0.0,approved
44,195,6,0,0.5062895296798952,3,0.0,approved
34,219,14,3,0.287075296380571,0,1.0,approved
31,228,9,5,0.4646664709612361,0,0.0,approved
36,335,16,2,0.1356312298030773,0,0.0,approved
26,493,9,4,0.10259100418243677,1,0.0,approved
55,297,31,1,0.19374181085924008,0,1.0,approved
20,449,57,4,0.07352316443883507,0,1.0,approved
36,166,55,3,0.19324520675218462,1,0.0,approved
55,201,16,5,0.4820586366344175,1,0.0,approved
35,172,161,5,0.32026812530687737,1,1.0,approved
33,290,32,0,0.2516849145581922,0,1.0,approved
31,207,18,1,0.2116646241783359,0,0.0,approved
33,357,64,3,0.16591113285242823,3,0.0,approved
48,166,47,3,0.28157917965736523,0,1.0,approved
20,253,49,6,0.14936330059697714,2,0.0,approved
50,350,7,0,0.32354657942220494,1,1.0,approved
20,166,22,4,0.39809584186680447,1,0.0,approved
32,717,71,5,0.05998190671162213,0,0.0,approved
30,215,25,1,0.4295367583384261,1,0.0,approved
40,166,41,5,0.19185001602855692,2,0.0,approved
20,268,31,4,0.05583682671495686,2,1.0,approved
39,252,66,2,0.29116252974592444,1,0.0,approved
55,238,12,7,0.39927660450354846,1,1.0,approved
21,407,30,2,0.1473624229668281,3,0.0,approved
36,360,4,2,0.04565447238063731,1,0.0,approved
28,288,42,2,0.09491331751508941,2,0.0,approved
